application_id,age,income,employment_length,loan_amount,loan_purpose,debt_to_income,credit_history_length,num_credit_lines,utilization_rate,home_ownership,num_delinquencies,default
APP0004580,27,47871,2,15544,other,0.128,3,7,11.5,OWN,1,0
APP0004581,47,51993,9,9903,medical,0.211,7,9,28.6,OWN,1,0
APP0004582,34,103200,4,20858,medical,0.118,0,3,21.2,MORTGAGE,0,0
APP0004583,33,72434,13,39038,medical,0.161,9,3,23.8,RENT,0,0
APP0004584,34,45022,8,13498,major_purchase,0.092,2,5,18.3,MORTGAGE,0,0
APP0004585,27,57030,7,7579,debt_consolidation,0.152,0,4,2.4,MORTGAGE,2,0
APP0004586,37,121401,5,34165,medical,0.079,16,10,32.4,MORTGAGE,0,0
APP0004587,21,20000,2,17168,debt_consolidation,0.402,2,3,43.7,RENT,0,0
APP0004588,49,75986,22,29569,medical,0.401,4,3,45.8,RENT,0,0
APP0004589,41,33208,4,12923,major_purchase,0.223,6,10,37.1,OWN,0,1
APP0004590,60,94197,34,24197,home_improvement,0.305,1,1,40.9,OWN,0,0
APP0004591,35,59174,9,13709,debt_consolidation,0.086,10,7,19.4,RENT,0,0
APP0004592,31,24950,7,14132,vacation,0.271,11,10,42.5,RENT,1,0
APP0004593,42,43852,14,8082,medical,0.124,11,8,14.9,MORTGAGE,0,0
APP0004594,43,37990,13,16521,debt_consolidation,0.35,15,8,42.4,RENT,0,0
APP0004595,43,58038,8,22012,debt_consolidation,0.159,22,15,29.5,RENT,1,0
APP0004596,32,108993,2,23988,vacation,0.152,11,3,31.4,MORTGAGE,0,0
APP0004597,50,69396,12,18110,other,0.279,25,10,15.7,MORTGAGE,0,0
APP0004598,21,49062,2,13959,major_purchase,0.173,0,2,2.6,MORTGAGE,0,0
APP0004599,28,38419,0,14736,home_improvement,0.317,7,4,26.7,MORTGAGE,1,0
APP0004600,50,20000,10,8914,car,0.207,11,11,21.9,RENT,1,0
APP0004601,35,88552,12,29999,wedding,0.264,0,3,7.1,OWN,1,0
APP0004602,44,112979,12,35719,car,0.092,24,11,12.4,MORTGAGE,0,0
APP0004603,39,43268,15,11293,wedding,0.261,2,7,22.9,MORTGAGE,0,0
APP0004604,54,72636,30,24674,wedding,0.217,9,6,48.9,MORTGAGE,2,0
APP0004605,58,65979,17,50357,medical,0.278,5,3,43.4,MORTGAGE,0,0
APP0004606,40,183941,3,48369,home_improvement,0.105,5,5,27.6,RENT,0,0
APP0004607,35,99179,10,33831,medical,0.236,0,3,32.3,RENT,1,0
APP0004608,23,35710,0,4831,major_purchase,0.131,1,4,46.4,RENT,0,0
APP0004609,31,71076,11,28449,home_improvement,0.141,0,5,38.1,OWN,0,0
APP0004610,39,61953,20,22374,debt_consolidation,0.156,13,8,16.4,OWN,0,0
APP0004611,37,54374,1,8207,vacation,0.247,10,10,40.7,RENT,0,0
APP0004612,21,20000,1,2833,medical,0.305,1,4,21.6,RENT,1,1
APP0004613,48,42026,22,4457,major_purchase,0.244,17,7,28.8,RENT,1,1
APP0004614,41,58466,15,9069,debt_consolidation,0.168,15,9,12.3,OWN,0,0
APP0004615,49,53148,14,16366,car,0.095,0,3,63.2,MORTGAGE,0,0
APP0004616,51,109436,8,46549,home_improvement,0.381,27,8,40.5,MORTGAGE,0,0
APP0004617,22,97038,0,14688,home_improvement,0.137,1,5,16.4,RENT,1,0
APP0004618,51,78891,6,12195,wedding,0.134,24,16,23.7,OWN,0,0
APP0004619,37,33980,8,10237,medical,0.201,10,7,32.3,MORTGAGE,0,0
APP0004620,42,71646,11,17872,debt_consolidation,0.146,6,8,21.5,OWN,0,0
APP0004621,42,89377,9,25388,debt_consolidation,0.313,7,3,26.0,RENT,0,0
APP0004622,21,60483,0,21407,vacation,0.342,1,3,25.0,RENT,0,1
APP0004623,32,30393,12,5335,vacation,0.071,5,2,15.8,RENT,0,0
APP0004624,47,46149,16,26117,other,0.312,12,8,23.7,OWN,0,0
APP0004625,34,24807,6,8971,home_improvement,0.208,0,4,20.8,MORTGAGE,0,0
APP0004626,26,24583,2,6904,home_improvement,0.331,1,3,16.1,RENT,1,1
APP0004627,25,44224,1,8540,wedding,0.144,2,4,19.9,RENT,1,0
APP0004628,21,39100,2,14967,major_purchase,0.144,1,2,24.8,MORTGAGE,1,0
APP0004629,62,58053,2,18027,vacation,0.077,34,10,28.6,MORTGAGE,0,0
APP0004630,27,44857,4,12757,home_improvement,0.216,6,3,9.3,MORTGAGE,1,1
APP0004631,29,66191,7,11894,vacation,0.231,8,7,11.5,RENT,0,0
APP0004632,38,42082,4,8212,debt_consolidation,0.241,4,1,44.9,MORTGAGE,0,1
APP0004633,35,28834,2,9504,home_improvement,0.29,14,13,41.1,RENT,0,1
APP0004634,23,30624,0,13577,other,0.367,4,4,14.1,RENT,3,1
APP0004635,52,94903,14,26058,debt_consolidation,0.239,14,6,33.6,MORTGAGE,0,0
APP0004636,21,59258,1,38955,wedding,0.308,0,1,18.9,MORTGAGE,0,0
APP0004637,46,24741,26,9780,debt_consolidation,0.195,3,3,12.6,MORTGAGE,1,0
APP0004638,49,46974,27,19847,major_purchase,0.217,22,9,38.3,RENT,0,0
APP0004639,21,54831,0,23533,debt_consolidation,0.148,1,1,28.3,RENT,1,1
APP0004640,29,40401,5,17432,medical,0.154,0,3,43.7,MORTGAGE,1,0
APP0004641,21,46181,1,16159,car,0.248,2,4,23.6,RENT,0,0
APP0004642,34,46127,10,13385,medical,0.198,3,6,13.9,MORTGAGE,0,0
APP0004643,41,111174,8,16293,vacation,0.267,14,6,3.1,RENT,1,0
APP0004644,21,66224,0,14961,home_improvement,0.18,1,2,24.4,RENT,2,1
APP0004645,41,23696,18,11075,home_improvement,0.194,17,13,22.4,MORTGAGE,0,0
APP0004646,46,154412,24,66454,home_improvement,0.128,23,11,22.5,OWN,0,0
APP0004647,46,27784,13,15403,vacation,0.208,24,8,16.1,OWN,0,0
APP0004648,31,51825,3,9767,vacation,0.138,6,5,19.5,RENT,0,0
APP0004649,45,59705,25,11712,major_purchase,0.209,4,2,3.2,RENT,1,1
APP0004650,21,72646,0,18450,vacation,0.167,0,5,26.2,RENT,3,1
APP0004651,65,31873,34,14081,car,0.204,15,8,40.2,OWN,0,0
APP0004652,45,52083,21,8252,other,0.19,22,12,22.9,MORTGAGE,0,0
APP0004653,21,67912,1,19016,wedding,0.191,0,1,40.9,MORTGAGE,0,0
APP0004654,34,51659,15,49996,debt_consolidation,0.322,2,5,42.8,RENT,0,1
APP0004655,21,28544,1,7878,wedding,0.239,0,4,15.3,MORTGAGE,1,1
APP0004656,39,72959,3,45263,debt_consolidation,0.325,2,5,23.9,MORTGAGE,0,0
APP0004657,32,62870,1,21518,other,0.126,0,4,51.8,MORTGAGE,1,0
APP0004658,21,39989,0,9003,vacation,0.238,1,2,22.7,RENT,3,0
APP0004659,58,49132,27,15618,vacation,0.258,2,5,9.6,MORTGAGE,0,0
APP0004660,21,40253,1,8918,home_improvement,0.167,0,2,72.4,MORTGAGE,3,0
APP0004661,34,44236,1,11236,wedding,0.145,1,1,66.8,OWN,1,0
APP0004662,24,95571,4,23200,wedding,0.079,2,3,17.5,MORTGAGE,1,0
APP0004663,21,71752,2,17203,home_improvement,0.12,0,1,25.8,RENT,0,0
APP0004664,45,143142,25,45141,home_improvement,0.127,21,11,5.1,RENT,0,0
APP0004665,53,36697,2,8420,major_purchase,0.112,34,10,25.2,RENT,2,1
APP0004666,33,48654,11,11157,medical,0.253,2,1,10.8,OWN,0,0
APP0004667,49,103770,2,92681,medical,0.285,11,8,45.4,MORTGAGE,0,0
APP0004668,29,53285,2,43185,other,0.284,3,4,50.5,MORTGAGE,1,0
APP0004669,48,53635,17,8047,medical,0.156,8,6,47.0,MORTGAGE,0,0
APP0004670,64,43907,34,10178,vacation,0.356,24,5,40.6,OWN,1,0
APP0004671,60,38000,4,16393,car,0.159,7,5,9.0,RENT,1,0
APP0004672,27,62889,4,16953,major_purchase,0.288,0,2,46.5,RENT,2,0
APP0004673,29,57335,8,31799,vacation,0.292,5,4,24.2,MORTGAGE,2,0
APP0004674,23,45056,0,15830,vacation,0.128,1,3,24.4,RENT,1,0
APP0004675,28,55058,7,12457,wedding,0.272,6,1,26.3,RENT,0,0
APP0004676,53,45072,3,8873,car,0.279,8,6,54.4,OWN,0,0
APP0004677,34,89748,12,32317,other,0.312,7,8,14.5,RENT,0,0
APP0004678,54,87429,31,22140,vacation,0.162,32,10,28.7,MORTGAGE,1,0
APP0004679,30,32644,3,8980,home_improvement,0.288,4,6,25.9,RENT,1,0
APP0004680,51,20000,21,9997,debt_consolidation,0.17,4,4,25.0,MORTGAGE,0,0
APP0004681,27,57006,3,13017,vacation,0.163,4,7,12.5,RENT,0,0
APP0004682,42,54123,7,18139,car,0.151,2,3,33.6,MORTGAGE,0,0
APP0004683,37,37937,17,6864,home_improvement,0.107,4,6,47.2,RENT,0,0
APP0004684,44,53453,2,5257,other,0.169,1,3,20.6,MORTGAGE,2,1
APP0004685,37,26055,13,8835,car,0.317,14,7,34.5,MORTGAGE,0,0
APP0004686,35,68381,8,18660,car,0.26,15,9,34.2,RENT,0,0
APP0004687,38,34483,19,15365,major_purchase,0.169,10,5,37.8,RENT,0,0
APP0004688,56,118443,15,33736,car,0.167,28,8,12.3,OWN,0,0
APP0004689,53,57476,21,7972,car,0.224,11,5,42.4,RENT,0,0
APP0004690,24,150839,0,89884,car,0.309,4,5,27.2,OWN,2,0
APP0004691,29,72933,6,17635,other,0.276,6,6,15.8,OWN,0,0
APP0004692,58,79422,23,30304,wedding,0.236,7,10,11.8,MORTGAGE,0,0
APP0004693,28,68236,6,28482,car,0.203,8,7,2.7,MORTGAGE,0,0
APP0004694,33,85107,11,26360,wedding,0.392,11,5,55.0,RENT,1,0
APP0004695,51,170241,32,21458,vacation,0.076,23,5,20.6,MORTGAGE,0,0
APP0004696,34,24340,15,9833,car,0.31,15,3,30.0,MORTGAGE,0,0
APP0004697,29,46797,6,16537,vacation,0.325,10,2,3.4,MORTGAGE,0,1
APP0004698,51,43710,16,11694,home_improvement,0.123,25,11,44.7,RENT,0,0
APP0004699,62,39331,2,6920,vacation,0.268,26,15,26.7,RENT,0,0
APP0004700,41,56232,16,15951,debt_consolidation,0.214,17,8,11.8,MORTGAGE,0,0
APP0004701,51,64349,16,14457,home_improvement,0.353,16,9,22.2,RENT,0,0
APP0004702,36,95081,7,39680,vacation,0.132,10,4,23.0,RENT,1,0
APP0004703,21,50656,0,20525,other,0.242,1,5,42.7,RENT,2,0
APP0004704,45,63750,3,25332,debt_consolidation,0.311,20,8,20.2,MORTGAGE,1,0
APP0004705,51,50424,6,19756,vacation,0.363,5,6,41.3,MORTGAGE,0,0
APP0004706,25,30616,2,10935,debt_consolidation,0.19,4,2,47.0,RENT,1,1
APP0004707,57,118433,31,29422,home_improvement,0.221,9,6,29.9,MORTGAGE,1,0
APP0004708,48,63280,24,25129,major_purchase,0.092,29,10,23.5,RENT,0,0
APP0004709,52,87229,23,45752,wedding,0.154,33,12,47.9,RENT,0,0
APP0004710,43,103579,5,12923,wedding,0.122,18,6,18.0,RENT,0,0
APP0004711,21,23351,2,5838,home_improvement,0.306,0,2,13.0,RENT,3,1
APP0004712,49,25093,28,7770,other,0.282,28,10,19.2,MORTGAGE,0,0
APP0004713,35,45683,13,34683,major_purchase,0.313,0,2,35.2,RENT,0,0
APP0004714,41,129928,14,24727,major_purchase,0.154,6,4,46.7,MORTGAGE,0,0
APP0004715,35,63291,0,21687,other,0.253,16,12,12.8,RENT,0,1
APP0004716,36,33478,17,3929,wedding,0.282,15,7,10.8,MORTGAGE,0,0
APP0004717,61,37126,35,8951,medical,0.234,17,8,23.1,RENT,1,0
APP0004718,57,56173,1,34730,other,0.245,5,1,31.8,MORTGAGE,2,1
APP0004719,42,96082,16,13759,other,0.277,20,11,18.6,MORTGAGE,0,0
APP0004720,57,98838,2,16943,vacation,0.063,13,7,39.8,OWN,0,0
APP0004721,21,33637,1,4771,medical,0.142,2,3,15.7,RENT,0,1
APP0004722,31,53098,4,40511,car,0.411,0,1,16.7,OWN,1,1
APP0004723,34,102603,4,26666,medical,0.225,13,13,9.5,MORTGAGE,0,0
APP0004724,22,81843,2,11801,vacation,0.283,0,13,25.5,RENT,3,1
APP0004725,21,48337,0,10630,major_purchase,0.215,1,2,34.4,RENT,1,0
APP0004726,21,31606,1,12830,vacation,0.297,0,1,20.7,OWN,2,0
APP0004727,35,28609,2,8086,debt_consolidation,0.229,4,4,37.1,OWN,1,0
APP0004728,49,43780,11,9554,debt_consolidation,0.11,30,15,13.7,RENT,0,0
APP0004729,32,84328,4,42860,vacation,0.231,3,7,31.7,MORTGAGE,0,0
APP0004730,44,87414,11,36058,debt_consolidation,0.377,16,10,14.0,OWN,0,0
APP0004731,52,50342,23,7637,car,0.241,25,10,13.0,OWN,0,0
APP0004732,38,54248,18,7650,major_purchase,0.299,1,3,23.6,MORTGAGE,0,0
APP0004733,30,42144,2,9780,major_purchase,0.121,8,7,48.5,MORTGAGE,0,0
APP0004734,24,48096,5,15568,medical,0.125,0,1,11.3,MORTGAGE,3,1
APP0004735,35,51817,9,18151,other,0.178,9,2,40.8,MORTGAGE,0,0
APP0004736,50,42686,9,7715,major_purchase,0.096,15,8,14.1,MORTGAGE,0,0
APP0004737,58,105567,39,37349,other,0.2,36,17,7.3,MORTGAGE,1,0
APP0004738,21,69526,0,13327,wedding,0.201,0,4,42.3,RENT,0,0
APP0004739,61,133355,10,33357,major_purchase,0.084,33,20,6.4,MORTGAGE,0,0
APP0004740,27,84786,8,16400,home_improvement,0.131,3,1,36.6,RENT,0,0
APP0004741,28,30649,5,9251,car,0.095,3,1,31.3,RENT,0,0
APP0004742,42,61448,21,19333,major_purchase,0.297,9,3,9.5,MORTGAGE,0,0
APP0004743,42,95454,23,20927,vacation,0.23,23,13,28.3,OWN,0,0
APP0004744,39,66392,3,28259,vacation,0.158,15,15,66.0,MORTGAGE,0,1
APP0004745,52,43560,21,20144,medical,0.399,6,2,44.0,MORTGAGE,0,0
APP0004746,21,59633,1,8425,major_purchase,0.139,1,2,48.7,RENT,2,0
APP0004747,36,35894,6,11429,home_improvement,0.114,1,1,44.8,RENT,2,1
APP0004748,45,62507,23,13912,other,0.254,26,16,45.5,RENT,2,0
APP0004749,31,138159,7,20028,wedding,0.318,2,7,29.5,MORTGAGE,1,0
APP0004750,43,43511,15,20294,debt_consolidation,0.243,14,8,64.5,OWN,0,0
APP0004751,45,38705,5,13492,debt_consolidation,0.275,21,12,50.4,RENT,1,0
APP0004752,37,60437,10,33105,debt_consolidation,0.195,1,2,42.3,OWN,0,1
APP0004753,37,28115,18,12187,vacation,0.214,11,12,29.3,RENT,1,1
APP0004754,45,56936,4,3874,medical,0.331,23,5,16.8,MORTGAGE,1,0
APP0004755,45,53670,2,7492,other,0.093,1,2,13.9,OWN,0,1
APP0004756,47,36925,17,6989,wedding,0.084,6,5,10.2,RENT,0,0
APP0004757,54,70327,12,14760,medical,0.329,31,16,49.6,RENT,0,0
APP0004758,27,31747,8,14077,vacation,0.28,8,7,40.3,OWN,0,0
APP0004759,53,50270,4,31994,medical,0.372,29,9,18.7,RENT,1,0
APP0004760,25,23677,1,1661,medical,0.203,3,4,22.1,MORTGAGE,2,1
APP0004761,59,106235,31,39433,medical,0.2,18,15,14.0,OWN,0,0
APP0004762,44,47742,22,11103,debt_consolidation,0.188,16,8,9.2,RENT,0,0
APP0004763,21,65227,0,10429,debt_consolidation,0.229,1,6,1.9,RENT,0,0
APP0004764,45,22173,1,8700,wedding,0.326,14,7,26.7,OWN,1,1
APP0004765,38,64681,1,23339,car,0.113,10,3,17.8,MORTGAGE,1,0
APP0004766,30,59159,5,11158,major_purchase,0.122,5,3,11.3,RENT,1,1
APP0004767,34,40330,2,9201,other,0.262,14,13,60.0,OWN,0,0
APP0004768,26,84686,1,24372,wedding,0.287,6,6,56.8,OWN,3,0
APP0004769,37,96160,18,29681,vacation,0.25,16,8,10.1,RENT,0,0
APP0004770,47,48942,15,9575,other,0.054,28,12,20.8,MORTGAGE,0,0
APP0004771,33,22926,9,5339,other,0.146,11,4,56.5,RENT,0,0
APP0004772,45,182275,21,180805,home_improvement,0.29,8,10,7.5,OWN,1,0
APP0004773,58,41426,18,12023,other,0.301,33,14,28.5,OWN,1,0
APP0004774,25,36713,5,14748,other,0.402,6,8,28.5,RENT,1,0
APP0004775,28,70747,9,15042,other,0.184,6,4,47.2,RENT,0,0
APP0004776,57,29875,31,3165,medical,0.238,29,10,21.2,RENT,2,0
APP0004777,36,34602,4,6353,medical,0.192,7,10,24.4,RENT,2,0
APP0004778,33,79722,11,9453,major_purchase,0.323,14,4,33.1,MORTGAGE,1,0
APP0004779,30,57613,5,15797,wedding,0.214,5,4,36.8,MORTGAGE,0,0
APP0004780,64,31296,16,11771,debt_consolidation,0.161,17,13,35.2,RENT,0,0
APP0004781,54,57886,29,47756,home_improvement,0.341,35,16,47.5,OWN,0,0
APP0004782,61,20977,10,6555,debt_consolidation,0.287,38,16,50.3,MORTGAGE,1,0
APP0004783,42,56818,18,15704,major_purchase,0.251,23,13,74.3,OWN,2,0
APP0004784,42,68577,1,20753,major_purchase,0.145,3,3,30.3,RENT,1,0
APP0004785,39,66058,10,16440,other,0.206,19,8,15.7,OWN,1,0
APP0004786,21,112763,2,74175,other,0.327,2,7,37.6,RENT,0,0
APP0004787,38,52264,0,21521,major_purchase,0.162,3,2,29.7,RENT,0,0
APP0004788,29,80103,7,43412,vacation,0.276,5,8,68.3,OWN,0,0
APP0004789,49,71693,5,17946,medical,0.129,21,15,51.4,RENT,0,0
APP0004790,30,65447,0,26889,car,0.275,11,9,70.8,RENT,1,0
APP0004791,37,41682,7,18170,major_purchase,0.136,3,4,25.9,RENT,2,0
APP0004792,33,74104,14,27299,car,0.226,7,6,53.4,MORTGAGE,0,0
APP0004793,29,103786,1,29906,vacation,0.212,5,4,21.4,MORTGAGE,0,1
APP0004794,21,28115,1,9487,other,0.286,0,1,19.1,MORTGAGE,1,0
APP0004795,41,54794,4,25590,car,0.147,15,7,17.7,MORTGAGE,0,0
APP0004796,39,109300,6,27646,medical,0.089,17,3,13.2,MORTGAGE,0,0
APP0004797,34,40585,4,10322,home_improvement,0.138,2,5,30.1,MORTGAGE,0,0
APP0004798,47,59249,22,17894,major_purchase,0.223,15,6,73.0,MORTGAGE,0,0
APP0004799,31,42260,0,13223,major_purchase,0.141,0,2,7.7,MORTGAGE,2,1
APP0004800,21,42346,0,37921,wedding,0.465,2,5,22.4,RENT,2,0
APP0004801,31,34906,0,9341,debt_consolidation,0.111,4,2,6.9,RENT,1,0
APP0004802,32,43533,2,17288,home_improvement,0.278,6,5,17.1,MORTGAGE,0,0
APP0004803,39,37510,8,12593,vacation,0.24,4,3,11.2,RENT,1,1
APP0004804,48,83953,23,31993,major_purchase,0.187,26,8,40.6,MORTGAGE,0,0
APP0004805,59,51679,0,21023,wedding,0.287,17,8,60.8,OWN,0,0
APP0004806,48,59136,23,13711,medical,0.274,16,10,50.4,RENT,0,0
APP0004807,25,32985,6,13475,other,0.219,5,5,27.1,RENT,1,0
APP0004808,21,28470,1,3221,car,0.23,2,3,52.2,RENT,1,1
APP0004809,29,22320,5,7478,home_improvement,0.254,2,2,19.6,RENT,0,0
APP0004810,43,62229,24,9547,home_improvement,0.162,2,6,22.8,OWN,0,0
APP0004811,21,31849,2,7846,home_improvement,0.236,0,6,17.3,RENT,2,1
APP0004812,32,53079,5,19041,wedding,0.105,9,8,35.4,RENT,0,0
APP0004813,44,44647,17,17405,car,0.233,20,11,2.1,MORTGAGE,0,0
APP0004814,55,58887,24,8568,debt_consolidation,0.151,21,6,31.4,OWN,0,0
APP0004815,21,48557,0,10193,major_purchase,0.212,1,1,6.5,MORTGAGE,0,1
APP0004816,62,53877,11,9356,other,0.218,0,4,14.7,MORTGAGE,0,1
APP0004817,29,44276,3,13407,home_improvement,0.37,1,2,23.4,RENT,0,0
APP0004818,26,60732,6,33021,vacation,0.158,5,4,26.7,RENT,0,1
APP0004819,35,29262,16,10906,medical,0.315,7,3,4.9,RENT,0,0
APP0004820,45,27225,18,17841,medical,0.275,1,3,24.1,MORTGAGE,0,0
APP0004821,26,45076,7,14280,car,0.355,7,7,21.6,RENT,0,0
APP0004822,36,101799,11,62100,car,0.265,1,4,13.4,OWN,2,0
APP0004823,47,101906,16,20335,medical,0.224,28,10,20.3,RENT,0,0
APP0004824,46,79477,3,52363,vacation,0.301,20,9,52.7,MORTGAGE,0,0
APP0004825,35,28188,11,7360,home_improvement,0.191,9,6,58.0,MORTGAGE,2,0
APP0004826,36,58244,3,15768,other,0.097,12,3,52.0,RENT,0,1
APP0004827,49,20000,14,3964,other,0.274,22,6,38.1,MORTGAGE,1,0
APP0004828,40,31540,4,18479,vacation,0.266,12,8,46.7,RENT,1,0
APP0004829,35,52670,6,13933,wedding,0.172,6,3,7.5,MORTGAGE,0,0
APP0004830,38,34081,15,7098,car,0.127,12,6,20.7,MORTGAGE,0,0
APP0004831,45,50654,24,14184,wedding,0.09,15,8,3.5,OWN,0,0
APP0004832,26,73167,1,13441,wedding,0.162,2,2,17.9,OWN,0,0
APP0004833,44,49063,13,17641,vacation,0.331,2,6,10.8,MORTGAGE,0,0
APP0004834,30,131634,0,36967,major_purchase,0.178,4,6,8.8,MORTGAGE,0,0
APP0004835,44,31554,24,24660,major_purchase,0.274,23,11,39.0,MORTGAGE,0,0
APP0004836,33,60850,10,75766,medical,0.365,14,11,10.2,OWN,1,1
APP0004837,54,86179,17,21666,debt_consolidation,0.232,16,13,44.7,RENT,0,0
APP0004838,56,39121,34,16230,major_purchase,0.269,20,10,52.4,RENT,0,0
APP0004839,66,70147,18,39581,medical,0.144,19,10,37.4,RENT,0,0
APP0004840,50,123911,7,22831,car,0.279,11,6,16.2,OWN,1,0
APP0004841,44,62434,3,17551,vacation,0.25,11,6,8.1,RENT,1,1
APP0004842,23,59406,4,23160,major_purchase,0.222,0,2,28.5,RENT,1,0
APP0004843,42,84729,19,31502,debt_consolidation,0.125,21,12,31.9,RENT,0,0
APP0004844,32,43695,7,18918,other,0.125,4,7,37.2,RENT,0,0
APP0004845,21,101994,2,46486,other,0.168,1,2,41.3,RENT,1,0
APP0004846,41,72817,2,9177,vacation,0.095,13,2,5.6,OWN,0,0
APP0004847,44,36711,4,4442,other,0.228,12,9,10.3,RENT,0,0
APP0004848,38,106100,18,48565,medical,0.293,17,12,4.0,OWN,0,0
APP0004849,31,75667,0,37567,medical,0.193,6,11,22.2,MORTGAGE,1,1
APP0004850,40,79913,19,18317,car,0.202,4,5,18.1,MORTGAGE,0,0
APP0004851,38,72953,0,13826,other,0.107,0,5,6.9,OWN,0,0
APP0004852,44,74028,6,16720,other,0.136,6,6,6.9,RENT,0,0
APP0004853,51,25087,18,6995,car,0.072,7,8,19.2,RENT,1,1
APP0004854,21,50248,2,23617,debt_consolidation,0.156,2,1,50.0,RENT,1,1
APP0004855,21,117595,0,12568,other,0.179,1,3,34.9,OWN,1,0
APP0004856,38,54417,18,12132,medical,0.298,12,6,38.3,MORTGAGE,1,0
APP0004857,31,91238,4,15184,debt_consolidation,0.185,5,4,68.0,MORTGAGE,0,1
APP0004858,45,68948,9,30651,debt_consolidation,0.349,21,13,31.1,RENT,0,0
APP0004859,38,51798,13,26165,home_improvement,0.308,14,3,25.2,MORTGAGE,0,0
APP0004860,31,38273,5,15216,car,0.196,8,6,5.3,OWN,0,0
APP0004861,40,40671,16,10274,other,0.276,3,6,14.7,MORTGAGE,1,0
APP0004862,53,49065,11,17055,medical,0.176,16,6,22.0,MORTGAGE,0,0
APP0004863,34,103217,2,30812,medical,0.076,4,7,12.0,MORTGAGE,0,0
APP0004864,30,20000,8,10480,home_improvement,0.391,1,11,40.5,RENT,2,0
APP0004865,24,32434,5,12395,home_improvement,0.24,1,4,18.6,RENT,0,0
APP0004866,27,53054,7,5585,debt_consolidation,0.167,5,10,45.1,MORTGAGE,0,0
APP0004867,44,63408,13,25583,other,0.199,3,2,43.5,OWN,1,1
APP0004868,22,41973,1,4645,car,0.186,2,7,46.7,RENT,1,1
APP0004869,26,43961,0,21120,wedding,0.174,3,1,24.4,RENT,1,0
APP0004870,26,21359,1,4438,car,0.156,4,4,43.8,OWN,0,0
APP0004871,46,39868,15,10977,other,0.119,15,7,27.8,MORTGAGE,0,0
APP0004872,36,76289,16,5178,medical,0.067,17,8,68.1,RENT,0,0
APP0004873,21,67050,1,17343,major_purchase,0.18,0,3,33.2,OWN,0,0
APP0004874,37,40573,9,5920,debt_consolidation,0.209,11,8,33.4,MORTGAGE,0,0
APP0004875,28,92439,1,8863,wedding,0.234,3,3,31.5,RENT,1,0
APP0004876,44,38435,14,12980,vacation,0.195,21,8,30.4,RENT,0,0
APP0004877,32,85951,10,28459,other,0.187,0,8,13.0,MORTGAGE,0,0
APP0004878,40,49022,18,11451,other,0.162,15,3,18.4,RENT,0,0
APP0004879,21,85817,2,23159,other,0.206,1,3,19.6,MORTGAGE,1,1
APP0004880,48,38780,11,27751,debt_consolidation,0.273,29,10,40.3,RENT,1,0
APP0004881,22,81117,0,42126,debt_consolidation,0.38,3,7,58.7,MORTGAGE,1,0
APP0004882,56,48997,6,22672,other,0.477,8,9,19.2,RENT,0,1
APP0004883,46,92347,12,16307,wedding,0.182,6,6,43.5,RENT,0,0
APP0004884,60,98570,30,42768,major_purchase,0.306,15,12,17.3,MORTGAGE,1,0
APP0004885,24,35953,5,16268,car,0.179,4,3,13.2,RENT,0,0
APP0004886,21,20000,1,3262,vacation,0.387,1,2,55.3,RENT,1,1
APP0004887,42,53243,7,17557,wedding,0.3,9,7,13.9,MORTGAGE,1,0
APP0004888,54,36171,18,4815,medical,0.132,33,14,16.7,MORTGAGE,0,0
APP0004889,21,20000,0,11988,home_improvement,0.328,0,2,34.2,RENT,0,1
APP0004890,54,84539,15,33855,home_improvement,0.355,26,8,33.5,RENT,0,0
APP0004891,34,113256,9,53549,car,0.278,0,1,25.6,OWN,0,0
APP0004892,24,20000,0,6768,wedding,0.209,4,8,13.5,RENT,2,0
APP0004893,28,141359,5,30015,major_purchase,0.188,7,4,20.3,RENT,1,0
APP0004894,56,39974,18,20110,wedding,0.184,20,11,24.3,RENT,0,0
APP0004895,32,78084,0,41242,other,0.249,3,4,19.3,MORTGAGE,0,0
APP0004896,58,37163,16,6466,debt_consolidation,0.061,33,13,4.4,MORTGAGE,2,0
APP0004897,35,27172,8,17380,debt_consolidation,0.223,11,9,36.1,RENT,2,1
APP0004898,21,31914,1,15632,wedding,0.194,1,4,15.0,RENT,2,0
APP0004899,39,27253,9,14456,vacation,0.373,13,6,31.8,MORTGAGE,1,1
APP0004900,21,65410,0,26286,wedding,0.148,2,7,14.6,RENT,0,0
APP0004901,30,96617,1,50147,other,0.147,3,6,56.4,RENT,0,0
APP0004902,39,92076,6,28068,medical,0.177,2,3,15.0,RENT,0,0
APP0004903,43,44031,8,20473,home_improvement,0.31,23,8,7.7,RENT,0,0
APP0004904,44,67549,19,10302,vacation,0.091,4,5,7.8,MORTGAGE,0,0
APP0004905,21,68204,1,26000,debt_consolidation,0.314,1,5,34.0,RENT,1,0
APP0004906,21,74901,1,16234,vacation,0.381,1,2,30.9,RENT,3,1
APP0004907,49,62507,30,12425,car,0.207,20,6,10.3,MORTGAGE,0,0
APP0004908,37,105890,9,25820,major_purchase,0.365,15,12,56.8,RENT,0,0
APP0004909,33,36943,3,10494,wedding,0.091,9,3,41.0,MORTGAGE,0,0
APP0004910,36,36285,17,20993,car,0.258,16,7,35.4,OWN,0,0
APP0004911,64,69140,22,50141,car,0.241,22,14,45.0,OWN,0,0
APP0004912,54,68061,17,25137,medical,0.206,14,7,27.6,RENT,1,0
